CADC0884,CADC0885,CADC0886,CADC0887,CADC0888,CADC0889,CADC0890,CADC0891,CADC0892,CADC0893,CADC0894,CADC0895,CADC0900,CADC0901,CADC0902,CADC1002,CADC1003,CADC1004,CADC1005,
1618711602374,0.57443523,x,x,x,0.8035616,true,0.32897237,false,0.0,false,0.0,false,0.0,0.0,0.0,0.7067294,x,x,x
1618711607497,0.56791115,true,0.0,false,0.8035616,true,0.32897237,false,0.0,false,0.0,false,0.0,0.0,0.0,0.7067294,0.68799806,0.0661864,0.15684041
1618711613157,0.56791115,true,0.0,false,0.8035616,true,0.33874243,false,0.0,false,0.0,false,0.0,0.0,0.0,0.6951289,0.697691,0.07320554,0.16093245
1618711618199,0.56465924,true,0.0,false,0.8035616,true,0.33874243,false,0.0,false,0.0,false,0.0,0.0,0.0,0.6951289,0.697691,0.07320554,0.16093245
1618711623315,0.56465924,true,0.0,false,0.79986507,true,0.3756916,false,0.0,false,0.0,false,0.0,0.0,0.0,0.68272096,0.70191294,0.1070499,0.16093245
1618711628445,0.56465924,true,0.0,false,0.79986507,true,0.3756916,false,0.0,false,0.0,false,0.0,0.0,0.0,0.68272096,0.70191294,0.1070499,0.17765635
1618711633467,0.55171794,true,0.0,false,0.79618263,true,0.4081537,true,0.0,false,0.0,false,0.0,0.0,0.0,0.674638,0.70191294,0.1493924,0.19600388
1618711638523,0.55171794,true,0.0,false,0.79618263,true,0.4081537,true,0.0,false,0.0,false,0.0,0.0,0.0,0.674638,0.6988049,0.1493924,0.19600388
1618711643543,0.5484988,true,0.0,false,0.79618263,true,0.4081537,true,0.0,false,0.0,false,0.0,0.0,0.0,0.6619326,0.6988049,0.1493924,0.20922121
1618711648584,0.5484988,true,0.0,false,0.7925139,true,0.4081537,true,0.0,false,0.0,false,0.0,0.0,0.0,0.6619326,0.7004741,0.18399593,0.20922121
1618711653617,0.54528594,true,0.0,false,0.7925139,true,0.42582133,true,0.0,false,0.0,false,0.0,0.0,0.0,0.64524233,0.7004741,0.18399593,0.20922121
1618711658663,0.54528594,true,0.0,false,0.7925139,true,0.42582133,true,0.0,false,0.0,false,0.0,0.0,0.0,0.64524233,0.70224077,0.22764204,0.22327365
1618711663762,0.5420793,true,0.0,false,0.78885883,true,0.43343633,true,0.0,false,0.0,false,0.0,0.0,0.0,0.63051444,0.70224077,0.22764204,0.22327365
1618711668896,0.5420793,true,0.0,false,0.78885883,true,0.43343633,true,0.0,false,0.0,false,0.0,0.0,0.0,0.63051444,0.70224077,0.2577213,0.23154864
1618711673959,0.53887886,true,0.0,false,0.7852171,true,0.46675557,true,0.0,false,0.0,false,0.0,0.0,0.0,0.6162515,0.70346665,0.2577213,0.23154864
1618711678983,0.53887886,true,0.0,false,0.7852171,true,0.46675557,true,0.0,false,0.0,false,0.0,0.0,0.0,0.6162515,0.70346665,0.2577213,0.23697214
