CADC0884,CADC0885,CADC0886,CADC0887,CADC0888,CADC0889,CADC0890,CADC0891,CADC0892,CADC0893,CADC0894,CADC0895,CADC0900,CADC0901,CADC0902,CADC1002,CADC1003,CADC1004,CADC1005,
1620552997229,x,x,x,x,1.2032504,true,0.16458502,false,0.0,false,0.013210761,false,0.0,0.0,x,x,x,x,x
1620553002298,0.0027442498,false,0.0045850757,false,1.2032504,true,0.16458502,false,0.0,false,0.013210761,false,0.0,0.0,0.0,0.8396843,0.20321088,0.4167337,-0.2792646
1620553007319,0.019210905,false,0.002292532,false,1.1823523,true,0.19743015,false,0.0,false,0.010568499,false,0.0,0.0,0.0,0.85069305,0.20321088,0.4167337,-0.26332968
1620553012472,0.019210905,false,0.002292532,false,1.1823523,true,0.19743015,false,0.0,false,0.010568499,false,0.0,0.0,0.0,0.85069305,0.1869933,0.4125833,-0.26332968
1620553017477,0.04392206,false,0.0,false,1.156044,true,0.22812292,false,0.0,false,0.010568499,false,0.0,0.0,0.0,0.85069305,0.1869933,0.4125833,-0.26332968
1620553022481,0.04392206,false,0.0,false,1.156044,true,0.22812292,false,0.0,false,0.010568499,false,0.0,0.0,0.0,0.86267185,0.16952485,0.40500164,-0.24519427
1620553027486,0.04392206,false,0.002292532,false,1.1312219,true,0.26381367,false,0.0,false,0.013210761,false,0.0,0.0,0.0,0.86267185,0.16952485,0.40500164,-0.24519427
1620553032490,0.05491252,false,0.002292532,false,1.1312219,true,0.26381367,false,0.0,false,0.013210761,false,0.0,0.0,0.0,0.8701667,0.16952485,0.39941537,-0.23346588
1620553037503,0.05491252,false,0.0,false,1.1019245,true,0.30226842,false,0.0,false,0.015853116,false,0.0,0.0,0.0,0.8701667,0.15377599,0.39941537,-0.23346588
1620553042512,0.063159645,false,0.0,false,1.1019245,true,0.30226842,false,0.0,false,0.015853116,false,0.0,0.0,0.0,0.87767535,0.15377599,0.39941537,-0.22431259
1620553047522,0.063159645,false,0.0,false,1.0796554,true,0.37073508,false,0.0,false,0.015853116,false,0.0,0.0,0.0,0.87767535,0.14240856,0.39578298,-0.22431259
1620553052543,0.07966739,false,0.0,false,1.0796554,true,0.37073508,false,0.0,false,0.018495584,false,0.0,0.0,0.0,0.88418835,0.14240856,0.39578298,-0.22431259
1620553057562,0.07966739,false,0.0,false,1.0530589,true,0.3756916,false,0.0,false,0.018495584,false,0.0,0.0,0.0,0.88418835,0.1250306,0.38903666,-0.21033251
