CADC0884,CADC0885,CADC0886,CADC0887,CADC0888,CADC0889,CADC0890,CADC0891,CADC0892,CADC0893,CADC0894,CADC0895,CADC0900,CADC0901,CADC0902,CADC1002,CADC1003,CADC1004,CADC1005,
1620244505559,0.18491653,false,0.8792958,true,x,x,x,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.58840525,x,x,x
1620244510619,0.17654747,false,0.857998,true,0.7047582,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.60436213,0.24772905,0.058457002,0.7662877
1620244516012,0.17654747,false,0.857998,true,0.7286265,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.60436213,0.24772905,0.058457002,0.75652
1620244521028,0.16262643,false,0.83379495,true,0.7565438,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.60436213,0.23418574,0.05803887,0.75652
1620244526040,0.16262643,false,0.83379495,true,0.7565438,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.62632775,0.21608569,0.05803887,0.75652
1620244531061,0.16262643,false,0.81022084,true,0.78158873,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.62632775,0.21608569,0.05886064,0.7421348
1620244536070,0.15428922,false,0.81022084,true,0.78158873,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.64398587,0.21608569,0.05886064,0.7421348
1620244541075,0.15428922,false,0.7647326,true,0.78158873,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.64398587,0.20231266,0.057812363,0.7309054
1620244546094,0.14596279,false,0.7647326,true,0.8035616,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.65950465,0.20231266,0.057812363,0.7309054
1620244551289,0.14596279,false,0.7647326,true,0.829848,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.65950465,0.18999712,0.057812363,0.71810985
1620244556295,0.13764657,false,0.70900446,true,0.829848,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.6788019,0.18999712,0.058426492,0.71810985
1620244561303,0.13764657,false,0.70900446,true,0.8529951,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.6788019,0.1739113,0.058426492,0.71810985
1620244566308,0.12933989,false,0.6880483,true,0.8529951,true,0.0023076497,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.69344807,0.1739113,0.058073904,0.70138496
1620244571313,0.12933989,false,0.6880483,true,0.8529951,true,0.0023076497,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.69344807,0.1739113,0.058073904,0.70138496
