timestamp,CADC0884,CADC0885,CADC0886,CADC0887,CADC0888,CADC0889,CADC0890,CADC0891,CADC0892,CADC0893,CADC0894,CADC0895,CADC0900,CADC0901,CADC0902,CADC1002,CADC1003,CADC1004,CADC1005,
1618596198874,0.0,false,0.0,false,0.0,false,0.0,false,0.6973955,true,0.20217218,false,0.0,0.0,0.0,-0.46803674,0.24617542,0.46910694,-0.6997785
1618596203878,0.0,false,0.0,false,0.0,false,0.0,false,0.6973955,true,0.20217218,false,0.0,0.0,0.0,-0.49438277,0.24617542,0.47018912,-0.6747737
1618596208891,0.0,false,0.0,false,0.0,false,0.0,false,0.6973955,true,0.20217218,false,0.0,0.0,0.0,-0.49438277,0.26708364,0.47018912,-0.6747737
1618596213899,0.0,false,0.0,false,0.0,false,0.0,false,0.61924374,true,0.20217218,false,0.0,0.0,0.0,-0.5196965,0.26708364,0.47018912,-0.64688164
1618596218902,0.0,false,0.0,false,0.0,false,0.0,false,0.61924374,true,0.19947591,false,0.0,0.0,0.0,-0.5196965,0.28659797,0.47179806,-0.64688164
1618596223906,0.0,false,0.0,false,0.0,false,0.0,false,0.5515287,true,0.19947591,false,0.0,0.0,0.0,-0.54265696,0.28659797,0.47179806,-0.64688164
1618596228909,0.0,false,0.0,false,0.0,false,0.0,false,0.5515287,true,0.19947591,false,0.0,0.0,0.0,-0.54265696,0.3189694,0.46978188,-0.60661817
1618596233915,0.0,false,0.0,false,0.0,false,0.0,false,0.47743076,true,0.19678111,false,0.0,0.0,0.0,-0.56221205,0.3189694,0.46978188,-0.60661817
1618596238920,0.0,false,0.0,false,0.0,false,0.0,false,0.47743076,true,0.19678111,false,0.0,0.0,0.0,-0.56221205,0.3189694,0.46734822,-0.5787607
1618596243926,0.0,false,0.0,false,0.0,false,0.0,false,0.39731768,true,0.19139583,false,0.0,0.0,0.0,-0.5777531,0.33987454,0.46734822,-0.5787607
1618596248930,0.0,false,0.0,false,0.0,false,0.8376351,true,0.39731768,true,0.19139583,false,0.0,0.0,0.0,-0.5777531,0.33987454,0.46734822,-0.5668113
1618596253933,0.0,false,0.0,false,0.0,false,0.8376351,true,0.3198181,false,0.18332842,false,0.0,0.0,0.0,-0.5791098,0.35262677,0.4677193,-0.5668113
1618596258941,0.0,false,0.0,false,0.0,false,0.87641025,true,0.3198181,false,0.18332842,false,0.0,0.0,0.0,-0.5791098,0.35262677,0.4677193,-0.5668113
1618596263951,0.0,false,0.0,false,0.0,false,0.87641025,true,0.2553561,false,0.17795685,false,0.0,0.0,0.0,-0.5800814,0.36119062,0.4737127,-0.5557377
1618596268961,0.0,false,0.0,false,0.0,false,0.87641025,true,0.2553561,false,0.17795685,false,0.0,0.0,0.0,-0.5800814,0.36119062,0.4737127,-0.5557377
1618596273971,0.0,false,0.0,false,0.0,false,0.9095304,true,0.17010823,false,0.16455026,false,0.0,0.0,0.0,-0.5814513,0.36119062,0.47948185,-0.548993
1618596278981,0.0,false,0.0,false,0.0,false,0.9095304,true,0.17010823,false,0.16455026,false,0.0,0.0,0.0,-0.5814513,0.361071,0.47948185,-0.548993
1618596283992,0.0,false,0.0,false,0.0,false,0.9208866,true,0.0833976,false,0.15384656,false,0.0,0.0,0.0,-0.5814513,0.361071,0.47948185,-0.54452765
1618596289002,0.0,false,0.0,false,0.0,false,0.9208866,true,0.0833976,false,0.15384656,false,0.0,0.0,0.0,-0.58207864,0.36105004,0.48408255,-0.54452765
1618596294006,0.0,false,0.0,false,0.0,false,0.89096266,true,0.0833976,false,0.13782385,false,0.0,0.0,0.0,-0.58207864,0.36105004,0.48408255,-0.54452765
1618596299009,0.0,false,0.0,false,0.0,false,0.89096266,true,0.072616234,false,0.13782385,false,0.0,0.0,0.0,-0.58160746,0.36417142,0.4870623,-0.5399546
1618596304013,0.0,false,0.0,false,0.028282922,false,0.9640762,true,0.072616234,false,0.13249107,false,0.0,0.0,0.0,-0.58160746,0.36417142,0.4870623,-0.5399546
1618596309021,0.0,false,0.0,false,0.028282922,false,0.9640762,true,0.0,false,0.13249107,false,0.0,0.0,0.0,-0.5806757,0.36417142,0.48838043,-0.5359573
1618596314031,0.0,false,0.0,false,0.09784768,false,0.9722186,true,0.0,false,0.13249107,false,0.0,0.0,0.0,-0.5806757,0.36924648,0.48838043,-0.5359573
1618596319038,0.0,false,0.0,false,0.09784768,false,0.9722186,true,0.0,false,0.1191753,false,0.0,0.0,0.0,-0.5805192,0.36924648,0.48838043,-0.535353
1618596324049,0.0,false,0.0,false,0.1444686,false,0.9722186,true,0.0,false,0.1191753,false,0.0,0.0,0.0,-0.5805192,0.37430447,0.4868045,-0.535353
1618596329062,0.0,false,0.0,false,0.1444686,false,0.9722186,true,0.0,false,0.11119618,false,0.0,0.0,0.0,-0.5788987,0.37430447,0.4868045,-0.535353
1618596334067,0.0,false,0.0,false,0.1444686,false,0.98045933,true,0.0,false,0.11119618,false,0.0,0.0,0.0,-0.5788987,0.38313016,0.48118624,-0.53399295
1618596339078,0.0,false,0.0,false,0.2045185,false,0.98045933,true,0.0,false,0.10322416,false,0.0,0.0,0.0,-0.5794241,0.38313016,0.48118624,-0.53399295
1618596344085,0.0,false,0.0,false,0.2045185,false,0.9520385,true,0.0,false,0.10322416,false,0.0,0.0,0.0,-0.5794241,0.38313016,0.47599038,-0.53423595
1618596349091,0.0,false,0.0,false,0.26799205,false,0.9520385,true,0.0,false,0.08995183,false,0.0,0.0,0.0,-0.5776384,0.39112976,0.47599038,-0.53423595
1618596354097,0.0,false,0.0,false,0.26799205,false,0.9520385,true,0.0,false,0.08995183,false,0.0,0.0,0.0,-0.5776384,0.39112976,0.47599038,-0.53438944
1618596359101,0.0,false,0.0,false,0.32987508,false,0.94020104,true,0.0,false,0.07139668,false,0.0,0.0,0.0,-0.5793554,0.4005262,0.46647668,-0.53438944
1618596364111,0.0,false,0.0,false,0.32987508,false,0.94020104,true,0.0,false,0.07139668,false,0.0,0.0,0.0,-0.5793554,0.4005262,0.46647668,-0.53438944
1618596369123,0.0,false,0.0,false,0.42109746,true,1.0144956,true,0.0,false,0.055512093,false,0.0,0.0,0.0,-0.5793554,0.45591307,0.4420059,-0.48623592
1618596374127,0.0,false,0.0,false,0.42109746,true,1.0144956,true,0.0,false,0.055512093,false,0.0,0.0,0.0,-0.6037593,0.45591307,0.4420059,-0.48623592
1618596379142,0.0,false,0.0,false,0.49565038,true,0.9441254,true,0.0,false,0.0369975,false,0.0,0.0,0.0,-0.6037593,0.45591307,0.414687,-0.43043548
1618596384146,0.0,false,0.0,false,0.49565038,true,0.9441254,true,0.0,false,0.0369975,false,0.0,0.0,0.0,-0.6194443,0.5126853,0.414687,-0.43043548
1618596389150,0.0,false,0.0,false,0.5672371,true,0.8376351,true,0.0,false,0.013210761,false,0.0,0.0,0.0,-0.6194443,0.5126853,0.38536447,-0.3684808
1618596394182,0.0,false,0.0,false,0.5672371,true,0.8376351,true,0.0,false,0.013210761,false,0.0,0.0,0.0,-0.63689125,0.56226563,0.38536447,-0.3684808
1618596399186,0.0,false,0.0,false,0.6454709,true,0.80378217,true,0.0,false,0.013210761,false,0.0,0.0,0.0,-0.63689125,0.56226563,0.38536447,-0.29781163
1618596404190,0.013721662,false,0.0,false,0.6454709,true,0.80378217,true,0.0,false,0.0,false,0.0,0.0,0.0,-0.6510762,0.6016296,0.35867253,-0.29781163
1618596409194,0.013721662,false,0.0,false,0.71152735,true,0.74879426,true,0.0,false,0.0,false,0.0,0.0,0.0,-0.6510762,0.6016296,0.35867253,-0.29781163
1618596414198,0.04392206,false,0.0,false,0.71152735,true,0.74879426,true,0.0,false,0.0,false,0.0,0.0,0.0,-0.6621565,0.6344504,0.3333506,-0.21344209
1618596419202,0.04392206,false,0.0,false,0.71152735,true,0.7055452,true,0.0,false,0.0,false,0.0,0.0,0.0,-0.6621565,0.6344504,0.3333506,-0.21344209
1618596424212,0.063159645,false,0.0,false,0.76720315,true,0.7055452,true,0.0,false,0.0,false,0.0,0.0,0.0,-0.6685795,0.6344504,0.32078636,-0.15872858
1618596429217,0.063159645,false,0.0,false,0.76720315,true,0.58419466,true,0.0,false,0.0,false,0.0,0.0,0.0,-0.6685795,0.65164876,0.32078636,-0.15872858
1618596434221,0.08517459,false,0.0,false,0.83749753,true,0.58419466,true,0.0,false,0.0,false,0.0,0.0,0.0,-0.67139804,0.65164876,0.32078636,-0.10373929
1618596439229,0.08517459,false,0.0,false,0.83749753,true,0.58419466,true,0.0,false,0.0,false,0.0,0.0,0.0,-0.67139804,0.6666722,0.30535966,-0.10373929
1618596444238,0.104471296,false,0.0,false,0.8930089,true,0.5298163,true,0.0,false,0.0,false,0.0,0.0,0.0,-0.67156255,0.6666722,0.30535966,-0.10373929
1618596449250,0.104471296,false,0.0,false,0.8930089,true,0.5298163,true,0.0,false,0.0,false,0.0,0.0,0.0,-0.67156255,0.6824505,0.28779176,-0.041371312
1618596454257,0.14041755,false,0.0,false,0.95264935,true,0.43598062,true,0.0,false,0.0,false,0.0,0.0,0.0,-0.67156255,0.6824505,0.28779176,-0.041371312
1618596459261,0.14041755,false,0.0,false,0.95264935,true,0.43598062,true,0.0,false,0.0,false,0.0,0.0,0.0,-0.6678652,0.6824505,0.27504912,-0.0021819733
1618596464264,0.14041755,false,0.0,false,0.979787,true,0.37817344,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.6678652,0.6927238,0.27504912,-0.0021819733
1618596469271,0.165408,false,0.0,false,0.979787,true,0.37817344,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.6633355,0.6927238,0.27504912,0.031059224
1618596474279,0.165408,false,0.0,false,1.0177824,true,0.30226842,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.6633355,0.7004135,0.26662084,0.031059224
1618596479292,0.19329874,false,0.0,false,1.0177824,true,0.30226842,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.65930617,0.7004135,0.26662084,0.031059224
1618596484296,0.19329874,false,0.0,false,1.0427628,true,0.21629377,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.65930617,0.7077243,0.25493473,0.06466548
1618596489299,0.22415641,false,0.002292532,false,1.0427628,true,0.21629377,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.6541139,0.7077243,0.25493473,0.06466548
1618596494303,0.22415641,false,0.002292532,false,1.0530589,true,0.12726387,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.6541139,0.7077243,0.24375923,0.086117126
1618596499307,0.2495647,false,0.0045850757,false,1.0530589,true,0.12726387,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.6502722,0.71309966,0.24375923,0.086117126
1618596504310,0.2495647,false,0.0045850757,false,1.0530589,true,0.07854075,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.6502722,0.71309966,0.24375923,0.106588975
1618596509313,0.27799132,false,0.022927307,false,1.0635446,true,0.07854075,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.6456687,0.7182377,0.23263787,0.106588975
1618596514321,0.27799132,false,0.022927307,false,1.0635446,true,0.03924008,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.6456687,0.7182377,0.23263787,0.106588975
1618596519326,0.31241286,false,0.07342692,false,1.0427628,true,0.03924008,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.6426022,0.7237679,0.21858941,0.12554257
1618596524331,0.31241286,false,0.07342692,false,1.0427628,true,0.03924008,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.6426022,0.7237679,0.21858941,0.12554257
1618596529335,0.35014158,false,0.11026473,false,1.0177824,true,0.0069229985,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.6405606,0.7237679,0.20782368,0.13751759
1618596534338,0.35014158,false,0.11026473,false,1.0177824,true,0.0069229985,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.6405606,0.72652835,0.20782368,0.13751759
1618596539345,0.40028733,true,0.16349706,false,0.97062176,true,0.0023076497,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.6405606,0.72652835,0.20782368,0.19327994
1618596544351,0.40028733,true,0.16349706,false,0.97062176,true,0.0023076497,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.6244634,0.72334003,0.21563537,0.19327994
1618596549361,0.40028733,true,0.25493068,false,0.90957916,true,0.0023076497,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.6244634,0.72334003,0.21563537,0.19327994
1618596554368,0.43330175,true,0.25493068,false,0.90957916,true,0.0023076497,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.59260994,0.7143648,0.22785302,0.31501716
1618596559372,0.43330175,true,0.34616673,false,0.8648012,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.59260994,0.7143648,0.22785302,0.31501716
1618596564376,0.46990398,true,0.34616673,false,0.8648012,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.55311584,0.7143648,0.21869124,0.3900928
1618596569379,0.46990398,true,0.34616673,true,0.79986507,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.55311584,0.70838827,0.21869124,0.3900928
1618596574392,0.5103422,true,0.41031718,true,0.79986507,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.5168508,0.70838827,0.21869124,0.4663777
1618596579402,0.5103422,true,0.41031718,true,0.7355393,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.5168508,0.6998683,0.18917863,0.4663777
1618596584406,0.5420793,true,0.46858963,true,0.7355393,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.4860823,0.6998683,0.18917863,0.4663777
1618596589411,0.5420793,true,0.46858963,true,0.7355393,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.4860823,0.68889886,0.1610588,0.53129435
1618596594422,0.5711698,true,0.5180494,true,0.7149267,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.45599636,0.68889886,0.1610588,0.53129435
1618596599428,0.5711698,true,0.5180494,true,0.7149267,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.45599636,0.68889886,0.14625715,0.5655148
1618596604441,0.6008148,true,0.61874104,true,0.61366343,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.4329531,0.6804024,0.14625715,0.5655148
1618596609451,0.6008148,true,0.61874104,true,0.61366343,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.4329531,0.6804024,0.14625715,0.5989752
1618596614465,0.6209157,true,0.66744727,true,0.546041,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.4130595,0.6696502,0.13216808,0.5989752
1618596619476,0.6209157,true,0.66744727,true,0.546041,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.4130595,0.6696502,0.13216808,0.5989752
1618596624479,0.651624,true,0.699978,true,0.46952912,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.4130595,0.6542815,0.11815555,0.63533694
1618596629485,0.651624,true,0.699978,true,0.46952912,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.38956746,0.6542815,0.11815555,0.63533694
1618596634488,0.651624,true,0.5881132,true,0.4126625,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.38956746,0.6542815,0.116137415,0.655641
1618596639495,0.6725004,true,0.5881132,true,0.4126625,true,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.37108445,0.6454417,0.116137415,0.655641
1618596644498,0.6725004,true,0.60473907,true,0.35169703,false,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.37108445,0.6454417,0.116137415,0.6706956
1618596649505,0.6937299,true,0.60473907,true,0.35169703,false,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.35966304,0.6369764,0.116549894,0.6706956
1618596654510,0.6937299,true,0.60473907,true,0.2867032,false,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.35966304,0.6369764,0.116549894,0.6706956
1618596659522,0.708093,true,0.61874104,true,0.2867032,false,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.35193416,0.6270434,0.11549213,0.6857715
1618596664526,0.708093,true,0.61874104,true,0.23349068,false,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.35193416,0.6270434,0.11549213,0.6857715
1618596669531,0.71898216,true,0.632884,true,0.23349068,false,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.34712076,0.6270434,0.115828335,0.69480926
1618596674536,0.71898216,true,0.632884,true,0.23349068,false,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.34712076,0.619457,0.115828335,0.69480926
1618596679541,0.7262995,true,0.632884,true,0.180944,false,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.3438944,0.619457,0.115828335,0.70437175
1618596684546,0.7262995,true,0.632884,true,0.180944,false,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.3438944,0.6106135,0.11521611,0.70437175
1618596689551,0.7262995,true,0.6471754,true,0.12889825,false,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.34108013,0.6106135,0.11521611,0.70437175
1618596694556,0.7262995,true,0.6471754,true,0.12889825,false,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.34108013,0.5972552,0.1132005,0.7180696
1618596699561,0.7336649,true,0.6850843,true,0.10043119,false,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.33820412,0.5972552,0.1132005,0.7180696
1618596704565,0.7336649,true,0.6850843,true,0.10043119,false,0.0,false,0.0,false,0.0,false,0.0,0.0,0.0,-0.33820412,0.5972552,0.111988924,0.72711605
1618596709569,0.74107945,true,0.6272095,true,0.020568106,false,0.0,false,0.029562708,false,0.0,false,0.0,0.0,0.0,-0.33820412,0.58743024,0.111988924,0.72711605
1618596714574,0.74107945,true,0.6272095,true,0.020568106,false,0.0,false,0.029562708,false,0.0,false,0.0,0.0,0.0,-0.3371404,0.58743024,0.111988924,0.7366812
1618596719578,0.74107945,true,0.6939984,true,0.0025708347,false,0.0,false,0.029562708,false,0.0,false,0.0,0.0,0.0,-0.3371404,0.57549083,0.11254979,0.7366812
1618596724582,0.74107945,true,0.6939984,true,0.0025708347,false,0.0,false,0.029562708,false,0.0,false,0.0,0.0,0.0,-0.33571774,0.57549083,0.11254979,0.7366812
1618596729586,0.74107945,true,0.6529352,true,0.0,false,0.0,false,0.029562708,false,0.0,false,0.0,0.0,0.0,-0.33571774,0.56105715,0.115695566,0.7484506
1618596734589,0.74107945,true,0.6529352,true,0.0,false,0.0,false,0.053768452,false,0.0,false,0.0,0.0,0.0,-0.33308792,0.56105715,0.115695566,0.7484506
1618596739596,0.74107945,true,0.6529352,true,0.0,false,0.0,false,0.053768452,false,0.0,false,0.0,0.0,0.0,-0.33308792,0.56105715,0.11513317,0.75726545
1618596744599,0.74107945,true,0.6529352,true,0.0,false,0.0,false,0.09418867,false,0.0,false,0.0,0.0,0.0,-0.3290256,0.55127275,0.11513317,0.75726545
1618596749603,0.74107945,true,0.6529352,true,0.0025708347,false,0.0,false,0.09418867,false,0.0,false,0.0,0.0,0.0,-0.3290256,0.55127275,0.11513317,0.76810616
1618596754606,0.7336649,true,0.6529352,true,0.0025708347,false,0.0,false,0.14018936,false,0.0,false,0.0,0.0,0.0,-0.32460752,0.53916574,0.11546374,0.76810616
1618596759613,0.7336649,true,0.6529352,true,0.0025708347,false,0.0,false,0.14018936,false,0.0,false,0.0,0.0,0.0,-0.32460752,0.53916574,0.11546374,0.76810616
1618596764639,0.7299762,true,0.6471754,true,0.0,false,0.0,false,0.19470099,false,0.0,false,0.0,0.0,0.0,-0.31878185,0.525559,0.11643581,0.7803954
1618596769643,0.7299762,true,0.6471754,true,0.0,false,0.0,false,0.19470099,false,0.0,false,0.0,0.0,0.0,-0.31878185,0.525559,0.11643581,0.7803954
1618596774646,0.71534103,true,0.63858235,true,0.0,false,0.0,false,0.2664812,false,0.0,false,0.0,0.0,0.0,-0.31216875,0.525559,0.11565211,0.78909487
1618596779651,0.71534103,true,0.63858235,true,0.0,false,0.0,false,0.2664812,false,0.0,false,0.0,0.0,0.0,-0.31216875,0.5164727,0.11565211,0.78909487
1618596784656,0.70448583,true,0.22660223,false,0.0,false,0.0,false,0.28043544,false,0.0,false,0.0,0.0,0.0,-0.30380544,0.5164727,0.11565211,0.7996384
1618596789659,0.70448583,true,0.22660223,false,0.0,false,0.0,false,0.28043544,false,0.0,false,0.0,0.0,0.0,-0.30380544,0.50490683,0.119077615,0.7996384
1618596794663,0.6937299,true,0.61874104,true,0.0,false,0.0,false,0.35112277,false,0.0,false,0.0,0.0,0.0,-0.30380544,0.50490683,0.119077615,0.7996384
1618596799671,0.6937299,true,0.61874104,true,0.0,false,0.0,false,0.35112277,false,0.0,false,0.0,0.0,0.0,-0.290138,0.48036557,0.11108221,0.8213304
1618596804681,0.6937299,true,0.60195494,true,0.0,false,0.0,false,0.35112277,true,0.0,false,0.0,0.0,0.0,-0.290138,0.48036557,0.11108221,0.8213304
1618596809691,0.6795363,true,0.60195494,true,0.0,false,0.0,false,0.41193366,true,0.0,false,0.0,0.0,0.0,-0.26795265,0.48036557,0.109484404,0.8460128
1618596814701,0.6795363,true,0.5853603,true,0.0,false,0.0,false,0.41193366,true,0.0,false,0.0,0.0,0.0,-0.26795265,0.45253596,0.109484404,0.8460128
1618596819711,0.6655037,true,0.5853603,true,0.0,false,0.0,false,0.45337468,true,0.0,false,0.0,0.0,0.0,-0.2412239,0.45253596,0.109484404,0.8650132
1618596824721,0.6655037,true,0.5853603,false,0.0,false,0.0,false,0.45337468,true,0.0,false,0.0,0.0,0.0,-0.2412239,0.42820954,0.110853255,0.8650132
1618596829731,0.651624,true,0.02751383,false,0.0,false,0.0,false,0.5110085,true,0.0,false,0.0,0.0,0.0,-0.22204147,0.42820954,0.110853255,0.8650132
1618596834741,0.651624,true,0.02751383,false,0.0,false,0.0,false,0.5110085,true,0.0,false,0.0,0.0,0.0,-0.22204147,0.3983064,0.117669344,0.88518316
1618596839751,0.63788974,true,0.33158198,false,0.0,false,0.0,false,0.53895724,true,0.0,false,0.0,0.0,0.0,-0.20585412,0.3983064,0.117669344,0.88518316
1618596844761,0.63788974,true,0.33158198,false,0.0,false,0.0,false,0.53895724,true,0.0,false,0.0,0.0,0.0,-0.20585412,0.3983064,0.12250169,0.8963423
1618596849771,0.6276802,true,0.0045850757,false,0.0,false,0.0,false,0.58339566,true,0.0,false,0.0,0.0,0.0,-0.18504527,0.3787936,0.12250169,0.8963423
1618596854781,0.6276802,true,0.0045850757,false,0.0,false,0.0,false,0.58339566,true,0.0,false,0.0,0.0,0.0,-0.18504527,0.3787936,0.12250169,0.9254982
1618596859789,0.6108299,true,0.0,false,0.0,false,0.0,false,0.6159478,true,0.0,false,0.0,0.0,0.0,-0.1526496,0.32175526,0.114895165,0.9254982
1618596864792,0.6108299,true,0.0,false,0.0,false,0.0,false,0.6159478,true,0.0,false,0.0,0.0,0.0,-0.1526496,0.32175526,0.114895165,0.9254982
1618596869802,0.5941761,true,0.0,false,0.0,false,0.0,false,0.65942824,true,0.0,false,0.0,0.0,0.0,-0.11935474,0.20652318,0.08754103,0.9674656
1618596874808,0.5941761,true,0.0,false,0.0,false,0.0,false,0.65942824,true,0.0,false,0.0,0.0,0.0,-0.11935474,0.20652318,0.08754103,0.9674656
1618596879822,0.5711698,true,0.0045850757,false,0.0,false,0.0,false,0.7009063,true,0.0,false,0.0,0.0,0.0,-0.11935474,0.20652318,0.110229865,0.9416749
1618596884841,0.5711698,true,0.0045850757,false,0.0,false,0.0,false,0.7009063,true,0.0,false,0.0,0.0,0.0,-0.16342703,0.27514303,0.110229865,0.9416749
1618596889846,0.5711698,true,0.013755613,false,0.0,false,0.0,false,0.7009063,true,0.0,false,0.0,0.0,0.0,-0.16342703,0.27514303,0.110229865,0.9374804
1618596894851,0.55817556,true,0.013755613,false,0.0,false,0.0,false,0.7438909,true,0.0,false,0.0,0.0,0.0,-0.17089614,0.2802074,0.11599396,0.9374804
1618596899862,0.55817556,true,0.009170248,false,0.0,false,0.0,false,0.7438909,true,0.0,false,0.0,0.0,0.0,-0.17089614,0.2802074,0.11599396,0.9374804
1618596904871,0.5420793,true,0.009170248,false,0.0,false,0.0,false,0.7697643,true,0.0,false,0.0,0.0,0.0,-0.16950183,0.27325624,0.12946124,0.93812233
1618596909882,0.5420793,true,0.009170248,false,0.0,false,0.0,false,0.7697643,true,0.0,false,0.0,0.0,0.0,-0.16950183,0.27325624,0.12946124,0.93812233
1618596914891,0.5261376,true,0.0,false,0.0,false,0.0,false,0.8078995,true,0.0,false,0.0,0.0,0.0,-0.1641071,0.27325624,0.13735127,0.9406896
1618596919902,0.5261376,true,0.0,false,0.0,false,0.0,false,0.8078995,true,0.0,false,0.0,0.0,0.0,-0.1641071,0.26383343,0.13735127,0.9406896
1618596924909,0.5103422,true,0.0,false,0.0,false,0.0,false,0.83552265,true,0.0,false,0.0,0.0,0.0,-0.15724273,0.26383343,0.13735127,0.94385993
1618596929913,0.5103422,true,0.0,false,0.0,false,0.0,false,0.83552265,true,0.0,false,0.0,0.0,0.0,-0.15724273,0.25328523,0.14379942,0.94385993
1618596934917,0.49468523,true,0.0,false,0.0,false,0.0,false,0.8598887,true,0.0,false,0.0,0.0,0.0,-0.14992797,0.25328523,0.14379942,0.94385993
1618596939920,0.49468523,true,0.0,false,0.0,false,0.0,false,0.8598887,true,0.0,false,0.0,0.0,0.0,-0.14992797,0.23804307,0.1514936,0.9481054
1618596944924,0.47915936,true,0.0,false,0.0,false,0.0,false,0.8977946,true,0.0,false,0.0,0.0,0.0,-0.14410646,0.23804307,0.1514936,0.9481054
1618596949929,0.47915936,true,0.0,false,0.0,false,0.0,false,0.8977946,true,0.0,false,0.0,0.0,0.0,-0.14410646,0.23804307,0.15687431,0.9504848
1618596954935,0.46375778,true,0.0,false,0.0,false,0.0,false,0.9240967,true,0.0,false,0.0,0.0,0.0,-0.14410646,0.22844471,0.15687431,0.9504848
1618596959938,0.46375778,true,0.0,false,0.0,false,0.0,false,0.9240967,true,0.0,false,0.0,0.0,0.0,-0.13603263,0.22844471,0.15687431,0.9530339
1618596964942,0.44847396,true,0.009170248,false,0.0,false,0.0,false,0.9240967,true,0.0,false,0.0,0.0,0.0,-0.13603263,0.21726002,0.16256902,0.9530339
1618596969946,0.44847396,true,0.009170248,false,0.0,false,0.0,false,0.94673586,true,0.0,false,0.0,0.0,0.0,-0.129592,0.21726002,0.16256902,0.9530339
1618596974949,0.44847396,true,0.0,false,0.0,false,0.0,false,0.94673586,true,0.0,false,0.0,0.0,0.0,-0.129592,0.20108865,0.1694034,0.95658755
1618596979953,0.43330175,true,0.0,false,0.0,false,0.0,false,0.9701103,true,0.0,false,0.0,0.0,0.0,-0.12442154,0.20108865,0.1694034,0.95658755
1618596984956,0.43330175,true,0.0,false,0.0,false,0.0,false,0.9701103,true,0.0,false,0.0,0.0,0.0,-0.12442154,0.20108865,0.17293051,0.95836025
1618596989974,0.41823527,true,0.0,false,0.0,false,0.0,false,0.99925995,true,0.0,false,0.0,0.0,0.0,-0.12024375,0.19171715,0.17293051,0.95836025
1618596994978,0.41823527,true,0.0,false,0.0,false,0.0,false,0.99925995,true,0.0,false,0.0,0.0,0.0,-0.12024375,0.19171715,0.17293051,0.9610052
1618596999981,0.4062545,true,0.0,false,0.0,false,0.0,false,1.0143402,true,0.0,false,0.0,0.0,0.0,-0.117212,0.18061623,0.17307591,0.9610052
1618597004985,0.4062545,true,0.0,false,0.0,false,0.0,false,1.0143402,true,0.0,false,0.0,0.0,0.0,-0.117212,0.18061623,0.17307591,0.9610052
1618597009988,0.39136463,true,0.0,false,0.0,false,0.0,false,1.0403234,true,0.0,false,0.0,0.0,0.0,-0.114669204,0.16560267,0.17295581,0.9641117
