CADC0884,CADC0885,CADC0886,CADC0887,CADC0888,CADC0889,CADC0890,CADC0891,CADC0892,CADC0893,CADC0894,CADC0895,CADC0900,CADC0901,CADC0902,CADC1002,CADC1003,CADC1004,CADC1005,
1618598842854,0.027445909,x,x,x,x,x,0.0,false,1.0143402,true,0.1191753,false,0.0,0.0,0.0,x,x,x,x
1618598848069,0.027445909,false,0.002292532,false,0.0,false,0.0,false,1.0143402,true,0.1191753,false,0.0,0.0,0.0,-0.2408544,-0.4754197,0.7565898,-0.37955612
1618598853105,0.027445909,false,0.0068776435,false,0.0,false,0.0,false,0.8977946,true,0.11385507,false,0.0,0.0,0.0,-0.23236485,-0.4754197,0.7565898,-0.37352014
1618598858117,0.027445909,false,0.0068776435,false,0.0,false,0.0,false,0.8977946,true,0.11385507,false,0.0,0.0,0.0,-0.23236485,-0.4998914,0.7463889,-0.37352014
1618598863122,0.027445909,false,0.011462901,false,0.0,false,0.0,false,0.9021172,true,0.11119618,false,0.0,0.0,0.0,-0.21799904,-0.4998914,0.7463889,-0.37352014
1618598868126,0.027445909,false,0.011462901,false,0.0,false,0.0,false,0.9021172,true,0.11119618,false,0.0,0.0,0.0,-0.21799904,-0.53586924,0.7319143,-0.36324733
1618598873133,0.027445909,false,0.0160484,false,0.0,false,0.0,false,0.9021172,true,0.11385507,false,0.0,0.0,0.0,-0.2032503,-0.53586924,0.7319143,-0.36324733
1618598878145,0.027445909,false,0.0160484,false,0.0,false,0.0,false,0.8516915,true,0.11385507,false,0.0,0.0,0.0,-0.2032503,-0.53586924,0.7216549,-0.35700008
1618598883163,0.027445909,false,0.009170248,false,0.0,false,0.0,false,0.8516915,true,0.11385507,false,0.0,0.0,0.0,-0.18962671,-0.55879885,0.7216549,-0.35700008
1618598888176,0.027445909,false,0.009170248,false,0.0,false,0.0,false,0.7963036,true,0.11385507,false,0.0,0.0,0.0,-0.18962671,-0.55879885,0.7216549,-0.35203248
1618598893192,0.021955734,false,0.009170248,false,0.0,false,0.0,false,0.7963036,true,0.11385507,false,0.0,0.0,0.0,-0.17589675,-0.5802155,0.71054816,-0.35203248
1618598898209,0.021955734,false,0.011462901,false,0.0,false,0.0,false,0.7585981,true,0.11651478,false,0.0,0.0,0.0,-0.17589675,-0.5802155,0.71054816,-0.35203248
