3821 4
-0.7998450 -0.2168370 0.1610660 0.5359920
-0.8632680 -0.2226890 0.1823610 0.4146360
-0.8859950 -0.2257610 0.1928140 0.3561840
-0.9363860 -0.1871950 0.2274430 0.1908120
-0.9343260 -0.1991680 0.2413570 0.1706310
-0.9329180 -0.2059350 0.2539050 0.1509540
-0.9327860 -0.2063480 0.2654130 0.1299470
0.3108260 0.6033290 0.4518880 0.5789460
0.9303390 0.1946810 -0.2979700 -0.0882200
0.9309410 0.1487260 -0.3322990 -0.0284168
0.9365250 0.1369480 -0.3182680 -0.0535905
0.9448650 0.0687024 -0.3199460 -0.0120508
0.9442620 0.0599389 -0.3236460 0.0054302
0.9315610 0.0382487 -0.3566610 0.0593687
0.9001620 0.0564013 -0.4067870 0.1450930
0.8166620 0.1052430 -0.4855770 0.2936010
0.8198790 0.0888798 -0.4776010 0.3029790
0.8088850 0.0088421 -0.4878020 0.3281400
0.7943390 -0.0081539 -0.4977680 0.3481170
0.7493050 -0.0659078 -0.5279540 0.3942880
0.6883190 -0.0501159 -0.5672540 0.4493640
0.6496220 -0.0373624 -0.5864280 0.4823870
0.6155320 -0.0410098 -0.6035090 0.5051890
0.5852240 -0.0568459 -0.6187930 0.5209380
0.5593470 -0.0830218 -0.6338340 0.5277240
0.5418070 -0.1152270 -0.6449650 0.5264860
0.4840610 -0.1546670 -0.6714630 0.5393520
0.4074180 -0.1849410 -0.6943510 0.5636350
0.3144120 -0.2043930 -0.7124790 0.5930790
0.2695570 -0.2203560 -0.7223880 0.5974420
0.2290640 -0.2397240 -0.7287870 0.5991090
0.1867310 -0.2584700 -0.7378990 0.5948360
0.1461240 -0.2803820 -0.7409930 0.5924210
0.1046580 -0.2999580 -0.7407930 0.5918600
0.0586281 -0.3136410 -0.7392740 0.5930140
0.0156472 -0.3280700 -0.7329750 0.5957130
-0.0295253 -0.3327560 -0.7206780 0.6074740
-0.1194830 -0.3491500 -0.6840260 0.6292280
-0.1553160 -0.3694190 -0.6763910 0.6179810
-0.5749790 -0.7161890 -0.2968580 0.2614330
-0.5942260 -0.7304720 -0.2298610 0.2459060
-0.5948870 -0.7390150 -0.1862850 0.2554680
-0.5813380 -0.7488580 -0.1100170 0.2985880
-0.4918500 -0.7319710 -0.0786111 0.4648890
-0.4594760 -0.7264540 -0.0511898 0.5084550
-0.4242650 -0.7191730 -0.0240062 0.5497380
-0.3029410 -0.6873120 0.0553212 0.6578510
-0.2577700 -0.6735720 0.0807311 0.6879960
-0.4006440 0.0853645 -0.8322060 -0.3736710
-0.4022780 0.0704655 -0.8312620 -0.3771070
-0.4073980 0.0488370 -0.8318600 -0.3736990
-0.4134420 0.0301483 -0.8317640 -0.3692220
-0.4503210 -0.0368831 -0.8267440 -0.3351790
-0.5305840 -0.1521450 -0.8010000 -0.2318000
-0.5830430 -0.4194830 -0.6864320 -0.1136060
-0.5782360 -0.4804500 -0.6565550 -0.0612070
-0.5839100 -0.5210950 -0.6224600 -0.0072640
-0.5875150 -0.5453410 -0.5972410 0.0270728
-0.5884380 -0.5705820 -0.5693770 0.0631358
-0.5925080 -0.5919240 -0.5381990 0.0943516
-0.5924710 -0.6116240 -0.5077460 0.1307230
-0.5916590 -0.6349440 -0.4673710 0.1683760
-0.5980650 -0.6423810 -0.4471720 0.1723400
-0.5955760 -0.6477080 -0.4441790 0.1687280
-0.5924260 -0.6513780 -0.4428060 0.1692950
-0.5913830 -0.6575320 -0.4350960 0.1691420
-0.5929880 -0.6600360 -0.4287740 0.1699120
-0.5772650 -0.6794380 -0.3923240 0.2262990
-0.5621440 -0.7009320 -0.2982880 0.3220450
-0.5018970 -0.6999250 0.0403198 0.5065370
-0.5114690 -0.7019120 0.0620324 0.4918040
-0.5564930 -0.6478610 0.1258250 0.5047380
-0.5228780 -0.6251600 0.1888940 0.5478070
-0.4330770 -0.6006870 0.2679230 0.6163090
-0.3075040 -0.5835010 0.3012770 0.6886220
-0.1336210 -0.5384260 0.3314820 0.7631270
-0.0769575 -0.4329400 0.4352390 0.7856250
-0.0311203 -0.4044860 0.4632920 0.7878980
0.0099337 -0.3712710 0.4824890 0.7932610
0.0400406 -0.3371930 0.5037500 0.7943140
0.0763563 -0.3183970 0.5206240 0.7885070
0.1087140 -0.2935670 0.5361530 0.7839260
0.1706110 -0.2281890 0.5632230 0.7756300
0.2012910 -0.1969500 0.5785740 0.7654700
0.2374470 -0.1659190 0.5859070 0.7568370
0.3180310 -0.1082770 0.6018140 0.7245360
0.3413270 -0.0836365 0.6031250 0.7160600
0.3634240 -0.0595274 0.6079770 0.7033800
0.3931430 -0.0354259 0.6140180 0.6834950
0.4460020 0.0018674 0.5868000 0.6758290
0.4582360 0.0178374 0.6016490 0.6540030
0.4867780 0.0294125 0.6176080 0.6170430
0.4805490 0.0480406 0.6192740 0.6190840
0.4691010 0.0744225 0.6205000 0.6240080
0.4763660 0.0997002 0.6250970 0.6102370
0.4676800 0.1296590 0.6205940 0.6158950
0.4635170 0.1578150 0.6131920 0.6198720
0.4672210 0.1661330 0.6078120 0.6202170
0.4779450 0.1769400 0.6032670 0.6134580
0.4750180 0.1976240 0.6149280 0.5976340
0.4896270 0.2150040 0.6070700 0.5877960
0.4993640 0.2352190 0.6002590 0.5787900
0.5116890 0.2542910 0.5935180 0.5667860
0.5175580 0.2714070 0.5891750 0.5579830
0.5211530 0.2903180 0.5868530 0.5474660
0.4955470 0.3150450 0.6068980 0.5355880
0.5155280 0.3296230 0.5872750 0.5298000
0.5278710 0.3437350 0.5738570 0.5233410
0.5366570 0.3675890 0.5644740 0.5081800
0.5154800 0.3987300 0.5688870 0.5016600
0.5258120 0.4134990 0.5584420 0.4905940
0.5287950 0.4292830 0.5492420 0.4841760
0.5349680 0.4626150 0.5343720 0.4628640
0.5325370 0.4689880 0.5289120 0.4655180
0.5257830 0.4778180 0.5210670 0.4730030
0.5176570 0.4859520 0.5205270 0.4742710
0.5147110 0.4895480 0.5177140 0.4768520
0.5095190 0.4935360 0.5153710 0.4808380
0.5075050 0.4887260 0.5081830 0.4953140
0.5019880 0.4927060 0.5103220 0.4947930
0.4707110 0.5058950 0.5037560 0.5183920
0.4668890 0.5135850 0.4946740 0.5230130
0.4498180 0.5241220 0.4997630 0.5226820
0.4515510 0.5321880 0.4881550 0.5240060
0.4160310 0.5415240 0.4972690 0.5351580
0.4023130 0.5441370 0.4970580 0.5431320
0.3804590 0.5387670 0.4966810 0.5641720
0.3680620 0.5328610 0.4970080 0.5775570
0.3522510 0.5234950 0.4977740 0.5950580
0.3250860 0.4927910 0.4944170 0.6379880
0.3113130 0.4671770 0.4898570 0.6669850
0.2765410 0.3794110 0.4687420 0.7482340
0.2520920 0.3427010 0.4553080 0.7821130
0.2290340 0.3284860 0.4451340 0.8009350
0.2049170 0.3271160 0.4496430 0.8054970
0.1861720 0.3380000 0.4420400 0.8097510
0.1699000 0.3633930 0.4415370 0.8025740
0.0192712 0.4383030 0.4026880 0.8033440
-0.0184306 0.4758470 0.3885970 0.7888110
-0.0163065 0.5132160 0.4187450 0.7489970
-0.0311200 0.5228110 0.3999530 0.7521560
-0.0665109 0.5039130 0.3310280 0.7950270
-0.0861553 0.4941580 0.3010210 0.8110310
-0.0927306 0.4865030 0.2775570 0.8232120
-0.0972269 0.4840920 0.2567050 0.8308460
-0.1492900 0.5507870 0.1456990 0.8081570
-0.1557940 0.5598430 0.1228270 0.8044980
-0.2011700 0.5343150 -0.0583426 0.8189220
-0.1733250 0.5725100 -0.0015413 0.8013670
-0.7616640 -0.5585290 -0.0942792 -0.3146820
-0.7623980 -0.5657700 -0.0796706 -0.3038200
-0.7566230 -0.5852240 -0.0498768 -0.2873100
-0.7535590 -0.5921360 -0.0178419 -0.2849650
-0.8351600 -0.4657230 0.0113633 -0.2923710
-0.8441650 -0.4498140 0.0319583 -0.2898810
-0.8548020 -0.4332500 0.0488113 -0.2814700
-0.8710780 -0.3999610 0.0821591 -0.2729550
-0.8795260 -0.3824190 0.0985706 -0.2654670
-0.8971620 -0.3433730 0.1333170 -0.2437670
-0.9042840 -0.3244300 0.1496220 -0.2337280
-0.9105310 -0.3049850 0.1660080 -0.2244090
-0.9179810 -0.2866070 0.1775790 -0.2088830
-0.9308190 -0.2436300 0.2100410 -0.1735020
-0.9351500 -0.2224090 0.2237480 -0.1611400
-0.9396980 -0.1995380 0.2384370 -0.1424810
-0.9425910 -0.1784680 0.2538290 -0.1234620
-0.9454320 -0.1568400 0.2645870 -0.1074830
-0.9486200 -0.1114610 0.2869560 -0.0731690
-0.9491430 -0.0629307 0.3073030 -0.0270552
-0.9479490 -0.0389557 0.3159730 -0.0060203
-0.9449660 -0.0139368 0.3265900 0.0135923
-0.9405400 0.0068611 0.3380870 0.0321660
-0.9328710 0.0353435 0.3556820 0.0446502
-0.9288850 0.0707764 0.3574870 0.0660751
-0.9244030 0.0995650 0.3566020 0.0916556
-0.9177830 0.1306410 0.3587440 0.1091360
-0.4904300 0.4316140 0.6799190 0.3330140
-0.9012340 0.1719020 0.3633750 0.1618220
-0.8965080 0.1834380 0.3534920 0.1940820
-0.8740020 0.2418580 0.3375370 0.2523760
-0.8643020 0.2676070 0.3257050 0.2743820
-0.8373840 0.3059760 0.3181960 0.3223640
-0.8117820 0.3563660 0.2792640 0.3688140
-0.7939290 0.3810830 0.2587240 0.3968810
-0.8020120 0.4288590 0.1581150 0.3845200
-0.5807020 0.5463220 0.2148650 0.5640490
-0.7431990 0.4394060 0.2139720 0.4569400
-0.7149230 0.4708750 0.1911460 0.4802340
-0.6997280 0.4987910 0.1504340 0.4888340
-0.7029950 0.5120110 0.1057430 0.4821420
-0.6782850 0.5327330 0.0966175 0.4967800
-0.6559680 0.5485710 0.0917403 0.5102550
-0.6163880 0.5736160 0.1131460 0.5274740
-0.6256630 0.5638630 0.1020240 0.5293360
-0.2459310 0.6461030 -0.4587270 0.5582460
-0.2463440 0.6460120 -0.4646560 0.5532430
-0.2398890 0.6444950 -0.4719450 0.5516760
-0.2344790 0.6431150 -0.4791380 0.5494080
-0.2246850 0.6458320 -0.4836340 0.5463650
-0.2190160 0.6481620 -0.4857170 0.5440570
-0.2127020 0.6487700 -0.4894200 0.5425170
-0.2067180 0.6498660 -0.4990770 0.5346630
-0.1989840 0.6511420 -0.5025240 0.5328120
-0.1946750 0.6541310 -0.5048560 0.5285210
-0.1899000 0.6553010 -0.5050010 0.5286710
-0.1792680 0.6570080 -0.5095020 0.5259380
-0.1731130 0.6578880 -0.5134480 0.5230550
-0.1660300 0.6576000 -0.5169800 0.5222340
-0.1551160 0.6611240 -0.5182490 0.5198770
-0.1490540 0.6615560 -0.5198600 0.5194910
-0.1301120 0.6588820 -0.5331530 0.5144830
-0.1235430 0.6619540 -0.5277250 0.5177440
-0.1149840 0.6616730 -0.5299790 0.5177730
-0.0848659 0.6559490 -0.5430000 0.5173780
-0.0528777 0.6589510 -0.5427660 0.5180670
0.0819119 0.6157260 -0.5222070 0.5843560
0.0798044 0.6153210 -0.5170310 0.5896530
0.0729550 0.6125820 -0.5211210 0.5897920
-0.5759500 -0.6894790 -0.4256770 0.1081630
-0.5911050 -0.6770940 -0.4227230 0.1159470
-0.5960840 -0.6724170 -0.4220370 0.1201020
-0.6052810 -0.6657420 -0.4183570 0.1240950
-0.6166590 -0.6562230 -0.4149180 0.1301750
-0.6256720 -0.6494340 -0.4109400 0.1337860
-0.6632560 -0.6167700 -0.3960400 0.1511250
-0.6775970 -0.6000780 -0.3923100 0.1638980
-0.7042330 -0.5709890 -0.3812010 0.1808690
-0.7101130 -0.5634120 -0.3760590 0.1920580
-0.7272830 -0.5442590 -0.3698380 0.1950970
-0.7381750 -0.5317090 -0.3631030 0.2013440
-0.7437410 -0.5263840 -0.3590080 0.2021940
-0.7607880 -0.4983380 -0.3532780 0.2192150
-0.7653330 -0.4909340 -0.3505840 0.2243650
-0.7705950 -0.4719620 -0.3547940 0.2399110
-0.7715640 -0.4753200 -0.3318220 0.2620190
-0.6279610 -0.4022840 0.3743090 0.5511130
-0.6030620 -0.3058380 0.4777240 0.5608560
-0.6098170 -0.2440500 0.4875070 0.5752390
-0.6126820 -0.2137080 0.4917370 0.5806400
-0.6151290 -0.1824520 0.4941630 0.5866260
-0.6248880 0.0274921 0.5719340 0.5307070
-0.6358870 0.0744482 0.5696340 0.5153850
-0.6484340 0.1333530 0.5685380 0.4883800
-0.6655610 0.1888260 0.5431710 0.4757500
-0.7458680 0.3408620 0.5355920 0.2015840
-0.7526760 0.3618230 0.5232270 0.1696970
-0.7560000 0.3915410 0.5107640 0.1195000
-0.7572780 0.3988400 0.5078000 0.0979543
-0.7550340 0.4282020 0.4900990 0.0798073
-0.7518690 0.4675560 0.4620810 0.0506510
-0.7364740 0.5246390 0.4258790 -0.0314365
-0.7303690 0.5307940 0.4260170 -0.0576877
-0.7151260 0.5503220 0.4151870 -0.1155860
-0.7107530 0.5503360 0.4153000 -0.1395900
-0.7067860 0.5514140 0.4121550 -0.1628670
-0.7053850 0.5494810 0.4072830 -0.1860730
-0.7011950 0.5515090 0.3983140 -0.2133280
-0.6961520 0.5477540 0.3989200 -0.2370680
-0.6938920 0.5421440 0.3965030 -0.2595770
-0.6882840 0.5354260 0.4001960 -0.2818300
-0.6873420 0.5227210 0.4018220 -0.3047330
-0.6943210 0.4959530 0.3955880 -0.3397940
-0.6917580 0.4919010 0.3921500 -0.3545740
-0.6978560 0.4775030 0.3912720 -0.3631720
-0.7033910 0.4632740 0.3887300 -0.3735070
-0.7803600 0.4008550 0.2667050 -0.3990250
-0.7827200 0.4023860 0.2443760 -0.4070810
-0.6429400 0.6795070 -0.2439640 -0.2556950
-0.6278700 0.6917040 -0.2311630 -0.2718240
-0.6117580 0.7045660 -0.2167070 -0.2870140
-0.5715520 0.7342600 -0.1787240 -0.3197630
-0.5282250 0.7650050 -0.1651540 -0.3293490
-0.4745900 0.8006940 -0.1183870 -0.3458870
-0.4655750 0.8007660 -0.0890083 -0.3661840
-0.4351650 0.8043100 -0.0250880 -0.4038400
-0.3487690 0.7932920 0.1206670 -0.4842390
-0.3215690 0.7892700 0.1570430 -0.4989820
-0.2965650 0.7753260 0.2026360 -0.5194770
-0.2653740 0.7653830 0.2456780 -0.5323610
-0.2056640 0.7307380 0.3324670 -0.5596340
-0.1422580 0.6844970 0.4171390 -0.5807080
-0.1094280 0.6562140 0.4595130 -0.5884350
-0.0748898 0.6270690 0.4983650 -0.5939770
-0.0392977 0.5949430 0.5367620 -0.5969800
0.2049750 -0.0840387 0.9515860 -0.2130900
0.2106850 -0.0386386 0.9472290 -0.2384850
0.2194890 0.0014625 0.9407000 -0.2586630
0.2290370 0.0426159 0.9310360 -0.2808870
0.2353240 0.0842069 0.9182790 -0.3070750
0.2405860 0.1889760 0.8735430 -0.3785880
0.2409850 0.2256450 0.8554790 -0.3989560
0.2322930 0.2618390 0.8355910 -0.4234020
0.0749696 0.6489610 0.2810700 -0.7030140
0.0573253 0.6477590 0.2358720 -0.7221400
0.0450154 0.6474450 0.1910450 -0.7364040
0.0347476 0.6462870 0.1481800 -0.7477620
0.0279911 0.6377050 0.1100780 -0.7618600
0.0157260 0.6287680 0.0697978 -0.7742940
0.0283677 0.6367370 0.0595308 -0.7682560
0.0382347 0.6341650 0.0279800 -0.7717450
0.0352814 0.6209290 -0.0360981 -0.7822400
0.0249434 0.6051100 -0.0662948 -0.7929850
0.0590564 0.5947590 -0.0821279 -0.7975140
0.0594226 0.5826720 -0.1057020 -0.8036100
0.0250389 0.5721090 -0.1432310 -0.8071860
-0.0127205 0.5509150 -0.1870220 -0.8132360
-0.0482516 0.5223820 -0.2338140 -0.8186090
-0.0630106 0.4973430 -0.2767890 -0.8197970
-0.0830639 0.4545510 -0.3427120 -0.8179440
-0.0877688 0.4316370 -0.3646750 -0.8203640
-0.0937031 0.4113790 -0.3817970 -0.8223250
-0.0944157 0.3887490 -0.4065890 -0.8213680
-0.0940823 0.3432170 -0.4374990 -0.8258000
-0.0902898 0.3106420 -0.4603010 -0.8267240
-0.0842447 0.2836650 -0.4794300 -0.8261860
-0.0750785 0.2658670 -0.4877130 -0.8281390
-0.0583212 0.2503930 -0.4913050 -0.8321790
-0.0378811 0.2292100 -0.4901400 -0.8401140
-0.1938140 0.0300944 -0.6384390 -0.7442620
-0.2033290 -0.0062997 -0.6540190 -0.7286120
-0.2106180 -0.0340858 -0.6608440 -0.7195580
-0.2172360 -0.0636434 -0.6714350 -0.7056440
-0.2159400 -0.0877067 -0.6805840 -0.6946100
-0.1978980 -0.1340130 -0.6974060 -0.6756490
-0.1468310 -0.1651910 -0.6937740 -0.6854420
-0.1313010 -0.1727620 -0.6897560 -0.6907600
-0.1216100 -0.1968430 -0.6916050 -0.6842120
-0.1183770 -0.2288940 -0.6946640 -0.6715920
-0.1125410 -0.2621200 -0.7021390 -0.6524020
-0.1106860 -0.2938130 -0.7060480 -0.6347590
-0.1051230 -0.3229160 -0.7100990 -0.6167940
-0.0782207 -0.4328890 -0.7098300 -0.5501190
-0.1024270 -0.5316860 -0.7144850 -0.4430910
-0.1276700 -0.5789890 -0.7055420 -0.3881780
-0.0572645 -0.6292760 -0.6790460 -0.3736690
-0.0306755 -0.6714230 -0.6712870 -0.3124480
-0.0116205 -0.6881460 -0.6600520 -0.3010850
-0.0027705 -0.7037910 -0.6446630 -0.2984630
0.0239778 -0.7342920 -0.6204980 -0.2742660
0.0604179 -0.7624690 -0.6000970 -0.2342540
0.8569690 -0.3706220 0.0591623 0.3531900
0.7992930 -0.3969120 0.1042050 0.4390140
0.7911590 -0.3843360 0.1034230 0.4643890
0.7895430 -0.3627160 0.1018720 0.4844390
0.7831820 -0.3554110 0.1036960 0.4995560
0.7825070 -0.2717220 0.0983466 0.5515240
0.7846360 -0.1962520 0.0941816 0.5804840
0.7792600 -0.0939485 0.0948585 0.6123150
0.7735140 -0.0090948 0.1008050 0.6256450
0.7442550 0.0209592 0.1204020 0.6566190
0.6633880 0.0253206 0.1332580 0.7358790
0.5795630 0.0709668 0.1607380 0.7957600
0.4888860 0.1101490 0.1843640 0.8454980
0.4421160 0.1244860 0.1957060 0.8664500
0.3948510 0.1384590 0.2067140 0.8844160
0.3491770 0.1542500 0.2145070 0.8990380
0.3038840 0.1679030 0.2258640 0.9101910
0.2565920 0.1841960 0.2350000 0.9192430
0.2090300 0.2006890 0.2443200 0.9253850
0.1613600 0.2154470 0.2524890 0.9294060
0.1173180 0.2321940 0.2614660 0.9294930
0.0761153 0.2498030 0.2765210 0.9248460
-0.0049285 0.2840040 0.2999700 0.9106790
-0.0440938 0.2995950 0.3129100 0.9002140
-0.2140880 -0.9624170 0.1568280 0.0576611
-0.2531470 -0.9522560 0.1571110 0.0666440
-0.3253720 -0.9258660 0.1629590 0.1017350
-0.3572250 -0.9108360 0.1607780 0.1300720
-0.3343450 -0.8557210 0.3794240 0.1095090
-0.2556090 -0.8379670 0.4731950 0.0925287
-0.1887960 -0.8285310 0.5212440 0.0787235
-0.1382190 -0.8082410 0.5695110 0.0574316
-0.1122960 -0.7809810 0.6127110 0.0451947
-0.1138470 -0.7378770 0.6633020 0.0510544
-0.1162860 -0.7156510 0.6868710 0.0502948
-0.1175550 -0.6934860 0.7092410 0.0472788
-0.1146840 -0.6692510 0.7325240 0.0485741
-0.1240730 -0.6410130 0.7546760 0.0645962
-0.1230900 -0.5926050 0.7933850 0.0648686
-0.1218670 -0.5670750 0.8123340 0.0607344
-0.1195090 -0.5398240 0.8312860 0.0571943
-0.1106790 -0.5175500 0.8466300 0.0557672
-0.1007270 -0.4887130 0.8654000 0.0457945
-0.0755190 -0.4505150 0.8891310 0.0279164
-0.0700340 -0.3787690 0.9225440 0.0232968
-0.0554690 -0.3020060 0.9513300 0.0262252
-0.0454331 -0.2815010 0.9583020 0.0187368
-0.0378273 -0.2620220 0.9642760 0.0092408
-0.0294016 -0.2434490 0.9694330 0.0082395
-0.0277326 -0.2213220 0.9747760 0.0077193
-0.0250053 -0.2042470 0.9785520 0.0096725
-0.0259825 -0.1837520 0.9825050 0.0156496
-0.0243683 -0.1653420 0.9858190 0.0151471
-0.0221061 -0.1546650 0.9874370 0.0236446
-0.0197966 -0.1445770 0.9888610 0.0293296
-0.0290271 -0.1139030 0.9915370 0.0551248
-0.0666842 -0.0996949 0.9907610 0.0632965
-0.0677122 -0.0852864 0.9859080 0.1269880
-0.0675255 -0.0706201 0.9818600 0.1624950
-0.1086450 -0.0624783 0.9771380 0.1717400
-0.0836712 -0.0489491 0.9792540 0.1779440
-0.0577449 -0.0320404 0.9806260 0.1844200
-0.0608938 -0.0323414 0.9780790 0.1964880
-0.0572090 -0.0345196 0.9777790 0.1987050
-0.0584605 -0.0405801 0.9734260 0.2176640
-0.0469838 -0.0438874 0.9732160 0.2207190
-0.0523369 -0.0421813 0.9735160 0.2185120
-0.0462582 -0.0507567 0.9717510 0.2257950
-0.0503553 -0.0628994 0.9728150 0.2171130
-0.0540602 -0.0728692 0.9778810 0.1884560
-0.0462648 -0.0889262 0.9723640 0.2108580
0.0299163 -0.1303660 0.9811640 0.1393830
0.0571573 -0.1424840 0.9797940 0.1281970
0.0681529 -0.1507970 0.9776080 0.1299930
0.0673733 -0.1649650 0.9764670 0.1214900
0.0802068 -0.2129280 0.9643820 0.1348930
0.0843804 -0.2275410 0.9602500 0.1379330
0.0971827 -0.2802620 0.9428580 0.1517480
0.1000540 -0.3009560 0.9363650 0.1504510
0.1047210 -0.3231300 0.9281400 0.1522380
0.1211070 -0.3635330 0.9094220 0.1616420
0.1335080 -0.4676300 0.8499810 0.2025610
0.1533200 -0.5002950 0.8226830 0.2222390
0.1528330 -0.5312970 0.8004300 0.2316820
0.1557200 -0.5567610 0.7794280 0.2413710
0.1539020 -0.5949890 0.7488500 0.2480450
0.1538600 -0.6481010 0.6962120 0.2675460
0.1556690 -0.6677270 0.6712910 0.2815610
0.1466200 -0.7086790 0.6197450 0.3036340
0.1499900 -0.7196910 0.5964390 0.3221920
0.1511870 -0.7302150 0.5718860 0.3418690
0.1462760 -0.7443570 0.5475250 0.3532030
0.1422930 -0.7571370 0.5210610 0.3674120
0.1246160 -0.7824810 0.4608010 0.3998210
0.1162110 -0.7920740 0.4320390 0.4152780
0.1155660 -0.7953690 0.4029250 0.4378170
0.0908273 -0.8101420 0.3454500 0.4648500
0.0950211 -0.8086920 0.3196780 0.4845550
0.0690495 -0.8095880 0.2339630 0.5339110
0.0641561 -0.8063440 0.2038800 0.5514760
0.0310815 -0.8005130 0.1506700 0.5792340
0.0267712 -0.7947460 0.1217380 0.5940050
-0.0151566 -0.7446060 -0.0179532 0.6670900
-0.0563591 0.2583480 -0.4286260 0.8639210
-0.0359697 0.2910740 -0.4229000 0.8574020
-0.0246379 0.3044700 -0.4195510 0.8547910
-0.0131372 0.3111790 -0.4205160 0.8521510
-0.0004020 0.3219740 -0.4191100 0.8489280
0.0083027 0.3354610 -0.4153540 0.8455050
0.0212829 0.3445930 -0.4135230 0.8424970
0.0318137 0.3479650 -0.4144650 0.8403140
0.0887278 0.4365200 -0.3416890 0.8275420
0.1157840 0.4980060 -0.2906690 0.8087620
0.0701538 0.6950600 -0.0997333 0.7085360
0.1190180 -0.6597700 0.5771160 -0.4663420
0.1921210 -0.6559490 0.5802830 -0.4428220
0.1413030 -0.6662580 0.5960500 -0.4252740
0.0827027 -0.6797740 0.6072500 -0.4028830
-0.0008451 -0.7089720 0.6141140 -0.3467310
-0.0214352 -0.7116760 0.6283270 -0.3134700
-0.0272890 -0.7042790 0.6604780 -0.2588730
-0.0817946 -0.7253970 0.6527630 -0.2025070
-0.1131050 -0.7282330 0.6543820 -0.1693170
-0.1311370 -0.7180420 0.6712710 -0.1288940
0.0088251 -0.6745810 0.7357690 -0.0592131
0.0159778 -0.6664650 0.7451420 0.0182430
0.0083474 -0.6618970 0.7476290 0.0536187
-0.0264816 -0.6610500 0.7403320 0.1192490
-0.2984790 -0.6196900 0.6426210 0.3375380
-0.2879910 -0.6023920 0.6373310 0.3847000
-0.2655140 -0.5890080 0.6282050 0.4335100
-0.2582490 -0.5858730 0.6199230 0.4536040
-0.2342970 -0.5859190 0.6160900 0.4714200
-0.2217040 -0.5811500 0.6103400 0.4905080
-0.2196580 -0.5712280 0.5981810 0.5173280
-0.2221140 -0.5660790 0.5811590 0.5408090
-0.2235630 -0.5364320 0.5591480 0.5912810
-0.2217190 -0.5229980 0.5493090 0.6128410
-0.2201760 -0.5134120 0.5378650 0.6313730
-0.2183110 -0.5046540 0.5258630 0.6489480
-0.2176910 -0.4980570 0.5095330 0.6670280
-0.2273880 -0.4930100 0.4815000 0.6880360
-0.2408790 -0.4810980 0.4293270 0.7253970
-0.2415370 -0.4703620 0.4108890 0.7426910
